month,store_id,product_id,total_units_sold,avg_inventory,turnover_ratio,turnover_group,movement
2023-07,S004,P0133,3019,145.3871,20.7653,2,"Medium Moving"
2023-07,S004,P0017,3001,144.1935,20.8123,3,"Fast Moving"
2023-07,S004,P0153,2937,141.0323,20.8250,3,"Fast Moving"
2023-07,S005,P0061,3251,156.0323,20.8354,3,"Fast Moving"
2023-07,S005,P0069,3060,146.8387,20.8392,3,"Fast Moving"
2023-07,S004,P0061,3078,147.4194,20.8792,3,"Fast Moving"
2023-07,S003,P0133,3092,148.0000,20.8919,3,"Fast Moving"
2023-07,S003,P0183,3232,154.4839,20.9213,3,"Fast Moving"
2023-07,S001,P0069,2906,138.7742,20.9405,3,"Fast Moving"
2023-07,S004,P0067,3289,156.9032,20.9620,3,"Fast Moving"
2023-07,S005,P0126,2992,142.4839,20.9989,3,"Fast Moving"
2023-07,S002,P0079,2806,133.4839,21.0213,3,"Fast Moving"
2023-07,S005,P0178,3005,142.9355,21.0235,3,"Fast Moving"
2023-07,S005,P0125,2891,136.7097,21.1470,3,"Fast Moving"
2023-07,S004,P0094,3492,164.9355,21.1719,3,"Fast Moving"
2023-07,S001,P0153,2882,136.0323,21.1862,3,"Fast Moving"
2023-07,S005,P0017,2759,129.9355,21.2336,3,"Fast Moving"
2023-07,S001,P0187,2651,124.5484,21.2849,3,"Fast Moving"
2023-07,S004,P0079,3094,145.0645,21.3284,3,"Fast Moving"
2023-07,S002,P0017,3075,144.1613,21.3303,3,"Fast Moving"
2023-07,S001,P0061,2978,139.4839,21.3501,3,"Fast Moving"
2023-07,S004,P0125,3147,147.2581,21.3706,3,"Fast Moving"
2023-07,S004,P0126,3109,145.4194,21.3795,3,"Fast Moving"
2023-07,S003,P0068,3028,141.5484,21.3920,3,"Fast Moving"
2023-07,S001,P0133,3167,148.0323,21.3940,3,"Fast Moving"
2023-07,S001,P0094,4053,189.1935,21.4225,3,"Fast Moving"
2023-07,S004,P0183,2925,136.5161,21.4260,3,"Fast Moving"
2023-07,S002,P0096,3209,149.1935,21.5090,3,"Fast Moving"
2023-07,S001,P0116,2819,131.0000,21.5191,3,"Fast Moving"
2023-07,S005,P0016,2956,137.3548,21.5209,3,"Fast Moving"
2023-07,S003,P0017,3322,154.0323,21.5669,3,"Fast Moving"
2023-07,S004,P0187,3357,155.5161,21.5862,3,"Fast Moving"
2023-07,S004,P0046,3107,143.8387,21.6006,3,"Fast Moving"
2023-07,S003,P0083,2999,138.8065,21.6056,3,"Fast Moving"
2023-07,S003,P0057,3030,139.7742,21.6778,3,"Fast Moving"
2023-07,S005,P0166,3834,176.6774,21.7006,3,"Fast Moving"
2023-07,S003,P0069,3283,149.8065,21.9149,3,"Fast Moving"
2023-07,S004,P0178,3076,139.7742,22.0069,3,"Fast Moving"
2023-07,S001,P0066,3356,152.2903,22.0369,3,"Fast Moving"
2023-07,S002,P0067,3158,142.4839,22.1639,3,"Fast Moving"
2023-07,S002,P0166,3687,165.5161,22.2758,3,"Fast Moving"
2023-07,S005,P0046,2907,130.3871,22.2952,3,"Fast Moving"
2023-07,S005,P0096,2958,132.5161,22.3218,3,"Fast Moving"
2023-07,S003,P0094,3894,172.3548,22.5929,3,"Fast Moving"
2023-07,S003,P0126,3153,138.9032,22.6993,3,"Fast Moving"
2023-07,S005,P0153,2934,129.2258,22.7044,3,"Fast Moving"
2023-07,S004,P0166,4141,182.0000,22.7527,3,"Fast Moving"
2023-07,S004,P0149,3311,144.8387,22.8599,3,"Fast Moving"
2023-07,S003,P0166,3873,169.0968,22.9040,3,"Fast Moving"
2023-07,S005,P0094,3791,164.5161,23.0433,3,"Fast Moving"
2023-07,S001,P0166,4129,177.9677,23.2008,3,"Fast Moving"
2023-08,S005,P0175,2377,135.4516,17.5487,1,"Slow Moving"
2023-08,S004,P0017,2666,145.6452,18.3048,1,"Slow Moving"
2023-08,S002,P0061,2883,156.1290,18.4655,1,"Slow Moving"
2023-08,S004,P0096,2638,141.7742,18.6071,1,"Slow Moving"
2023-08,S003,P0166,2584,138.7419,18.6245,1,"Slow Moving"
2023-08,S001,P0079,2868,153.7742,18.6507,1,"Slow Moving"
2023-08,S001,P0031,2910,156.0000,18.6538,1,"Slow Moving"
2023-08,S001,P0046,2895,154.7097,18.7125,1,"Slow Moving"
2023-08,S005,P0126,2603,138.9032,18.7397,1,"Slow Moving"
2023-08,S001,P0057,2771,146.9355,18.8586,1,"Slow Moving"
2023-08,S005,P0085,2514,133.0645,18.8931,1,"Slow Moving"
2023-08,S003,P0070,2832,148.7097,19.0438,1,"Slow Moving"
2023-08,S004,P0083,2548,133.7742,19.0470,1,"Slow Moving"
2023-08,S003,P0129,2859,149.3226,19.1465,1,"Slow Moving"
2023-08,S002,P0079,2803,146.3871,19.1479,1,"Slow Moving"
2023-08,S002,P0171,2591,135.0000,19.1926,1,"Slow Moving"
2023-08,S005,P0070,2723,141.7419,19.2110,1,"Slow Moving"
2023-08,S003,P0149,2785,144.8065,19.2326,1,"Slow Moving"
2023-08,S003,P0017,2925,151.9677,19.2475,1,"Slow Moving"
2023-08,S005,P0187,3011,156.0968,19.2893,1,"Slow Moving"
2023-08,S005,P0096,3004,155.6774,19.2963,1,"Slow Moving"
2023-08,S005,P0069,2794,144.4194,19.3464,1,"Slow Moving"
2023-08,S002,P0129,2920,150.3548,19.4207,1,"Slow Moving"
2023-08,S001,P0178,2690,138.2581,19.4564,1,"Slow Moving"
2023-08,S002,P0126,2814,144.6129,19.4588,1,"Slow Moving"
2023-08,S001,P0083,2651,135.7419,19.5297,1,"Slow Moving"
2023-08,S004,P0016,2693,137.7419,19.5511,1,"Slow Moving"
2023-08,S005,P0129,2913,148.9677,19.5546,1,"Slow Moving"
2023-08,S003,P0183,2632,134.5161,19.5664,1,"Slow Moving"
2023-08,S002,P0031,2828,144.4839,19.5731,1,"Slow Moving"
2023-08,S001,P0175,2788,142.0968,19.6204,1,"Slow Moving"
2023-08,S002,P0085,2607,132.8065,19.6301,1,"Slow Moving"
2023-08,S003,P0085,2639,134.3871,19.6373,1,"Slow Moving"
2023-08,S002,P0166,2829,144.0323,19.6414,1,"Slow Moving"
2023-08,S004,P0159,2688,136.7742,19.6528,1,"Slow Moving"
2023-08,S001,P0066,2959,150.4839,19.6632,1,"Slow Moving"
2023-08,S001,P0067,2842,144.4839,19.6700,1,"Slow Moving"
2023-08,S005,P0016,2586,131.4516,19.6726,1,"Slow Moving"
2023-08,S003,P0031,3051,154.8710,19.7003,1,"Slow Moving"
2023-08,S003,P0116,3041,154.3548,19.7014,1,"Slow Moving"
2023-08,S004,P0175,2941,148.9677,19.7425,1,"Slow Moving"
2023-08,S005,P0079,2857,144.6452,19.7518,1,"Slow Moving"
2023-08,S004,P0066,2646,133.9355,19.7558,1,"Slow Moving"
2023-08,S003,P0096,2892,146.3548,19.7602,1,"Slow Moving"
2023-08,S002,P0069,2821,142.6774,19.7719,1,"Slow Moving"
2023-08,S002,P0068,2892,146.1935,19.7820,1,"Slow Moving"
2023-08,S005,P0149,2736,138.2903,19.7845,1,"Slow Moving"
2023-08,S005,P0183,2854,144.0968,19.8061,1,"Slow Moving"
2023-08,S004,P0166,2691,135.8065,19.8150,1,"Slow Moving"
2023-08,S003,P0069,3212,162.0968,19.8153,1,"Slow Moving"
2023-08,S003,P0083,2842,142.9677,19.8786,2,"Medium Moving"
2023-08,S001,P0017,2677,134.6452,19.8819,2,"Medium Moving"
2023-08,S003,P0159,2821,141.8387,19.8888,2,"Medium Moving"
2023-08,S003,P0067,2864,143.9032,19.9023,2,"Medium Moving"
2023-08,S001,P0183,3138,157.5161,19.9218,2,"Medium Moving"
2023-08,S004,P0183,2717,136.3226,19.9307,2,"Medium Moving"
2023-08,S004,P0061,2531,126.8710,19.9494,2,"Medium Moving"
2023-08,S001,P0187,3074,153.8387,19.9820,2,"Medium Moving"
2023-08,S001,P0070,2884,144.1935,20.0009,2,"Medium Moving"
2023-08,S005,P0178,3027,151.3226,20.0036,2,"Medium Moving"
2023-08,S005,P0068,3038,151.8065,20.0123,2,"Medium Moving"
2023-08,S001,P0016,2858,142.8065,20.0131,2,"Medium Moving"
2023-08,S004,P0133,3079,153.8065,20.0187,2,"Medium Moving"
2023-08,S003,P0057,3081,153.7097,20.0443,2,"Medium Moving"
2023-08,S001,P0085,2874,143.2581,20.0617,2,"Medium Moving"
2023-08,S003,P0079,2699,134.2903,20.0982,2,"Medium Moving"
2023-08,S001,P0094,2657,132.1613,20.1042,2,"Medium Moving"
2023-08,S003,P0178,2908,144.6129,20.1089,2,"Medium Moving"
2023-08,S001,P0166,2973,147.7742,20.1185,2,"Medium Moving"
2023-08,S003,P0016,2664,132.3226,20.1326,2,"Medium Moving"
2023-08,S001,P0159,2621,130.0645,20.1515,2,"Medium Moving"
2023-08,S005,P0116,2859,141.7742,20.1659,2,"Medium Moving"
2023-08,S005,P0057,2677,132.6774,20.1768,2,"Medium Moving"
2023-08,S001,P0061,2864,141.8387,20.1919,2,"Medium Moving"
2023-08,S002,P0133,2727,135.0323,20.1952,2,"Medium Moving"
2023-08,S004,P0069,2626,129.8710,20.2201,2,"Medium Moving"
2023-08,S001,P0116,2816,139.2258,20.2261,2,"Medium Moving"
2023-08,S003,P0187,2746,135.6129,20.2488,2,"Medium Moving"
2023-08,S003,P0066,3070,151.5161,20.2619,2,"Medium Moving"
2023-08,S004,P0187,2696,132.8387,20.2953,2,"Medium Moving"
2023-08,S005,P0133,3201,157.6129,20.3093,2,"Medium Moving"
2023-08,S001,P0068,2715,133.6774,20.3101,2,"Medium Moving"
2023-08,S003,P0125,2852,140.4194,20.3106,2,"Medium Moving"
2023-08,S002,P0070,2877,141.5161,20.3298,2,"Medium Moving"
2023-08,S001,P0149,2860,140.6774,20.3302,2,"Medium Moving"
2023-08,S002,P0083,3125,153.4839,20.3604,2,"Medium Moving"
2023-08,S005,P0017,2748,134.9032,20.3702,2,"Medium Moving"
2023-08,S002,P0016,3095,151.9355,20.3705,2,"Medium Moving"
2023-08,S002,P0175,2877,141.0968,20.3903,2,"Medium Moving"
2023-08,S002,P0187,2841,139.2581,20.4010,2,"Medium Moving"
2023-08,S003,P0046,2715,133.0323,20.4086,2,"Medium Moving"
2023-08,S004,P0126,2776,136.0000,20.4118,2,"Medium Moving"
2023-08,S004,P0070,2922,143.1290,20.4151,2,"Medium Moving"
2023-08,S002,P0153,2880,140.9355,20.4349,2,"Medium Moving"
2023-08,S002,P0183,2834,138.6774,20.4359,2,"Medium Moving"
2023-08,S005,P0159,2569,125.6774,20.4412,2,"Medium Moving"
2023-08,S005,P0046,2888,141.1935,20.4542,2,"Medium Moving"
2023-08,S004,P0085,2956,144.5161,20.4545,2,"Medium Moving"
2023-08,S004,P0068,2771,135.4194,20.4624,2,"Medium Moving"
2023-08,S004,P0171,3273,159.8065,20.4810,2,"Medium Moving"
2023-08,S005,P0153,2980,145.4839,20.4834,3,"Fast Moving"
2023-08,S004,P0031,2991,145.9355,20.4954,3,"Fast Moving"
2023-08,S002,P0116,3192,155.3226,20.5508,3,"Fast Moving"
2023-08,S001,P0069,2872,139.6129,20.5712,3,"Fast Moving"
2023-08,S003,P0094,2971,144.3226,20.5858,3,"Fast Moving"
2023-08,S002,P0178,2765,134.1935,20.6046,3,"Fast Moving"
2023-08,S002,P0066,3078,149.0323,20.6532,3,"Fast Moving"
2023-08,S002,P0096,3086,149.2258,20.6801,3,"Fast Moving"
2023-08,S005,P0094,2950,142.6452,20.6807,3,"Fast Moving"
2023-08,S001,P0153,3150,152.0323,20.7193,3,"Fast Moving"
2023-08,S002,P0149,2940,141.7097,20.7466,3,"Fast Moving"
2023-08,S004,P0116,2966,142.6129,20.7976,3,"Fast Moving"
2023-08,S003,P0171,2932,140.9677,20.7991,3,"Fast Moving"
2023-08,S003,P0153,2975,142.9032,20.8183,3,"Fast Moving"
2023-08,S005,P0066,3059,146.9032,20.8232,3,"Fast Moving"
2023-08,S002,P0017,3091,148.0000,20.8851,3,"Fast Moving"
2023-08,S002,P0057,2953,141.2903,20.9002,3,"Fast Moving"
2023-08,S002,P0067,2981,142.1613,20.9691,3,"Fast Moving"
2023-08,S004,P0129,2781,132.3548,21.0117,3,"Fast Moving"
2023-08,S001,P0171,2611,123.9355,21.0674,3,"Fast Moving"
2023-08,S004,P0046,3084,146.3548,21.0721,3,"Fast Moving"
2023-08,S004,P0079,2876,136.2903,21.1020,3,"Fast Moving"
2023-08,S004,P0149,2722,128.8387,21.1272,3,"Fast Moving"
2023-08,S005,P0171,2850,134.8710,21.1313,3,"Fast Moving"
2023-08,S005,P0061,3072,145.2903,21.1439,3,"Fast Moving"
2023-08,S001,P0129,2786,131.7419,21.1474,3,"Fast Moving"
2023-08,S004,P0125,3073,144.4194,21.2783,3,"Fast Moving"
2023-08,S004,P0153,2889,135.7419,21.2830,3,"Fast Moving"
2023-08,S003,P0126,2937,137.8710,21.3025,3,"Fast Moving"
2023-08,S002,P0046,3143,147.4839,21.3108,3,"Fast Moving"
2023-08,S005,P0083,3060,143.3226,21.3504,3,"Fast Moving"
2023-08,S005,P0125,2968,138.8065,21.3823,3,"Fast Moving"
2023-08,S003,P0175,2976,139.0968,21.3952,3,"Fast Moving"
2023-08,S005,P0166,3221,150.0968,21.4595,3,"Fast Moving"
2023-08,S004,P0067,2846,132.6129,21.4610,3,"Fast Moving"
2023-08,S003,P0061,2820,131.2581,21.4844,3,"Fast Moving"
2023-08,S002,P0094,2907,134.7742,21.5694,3,"Fast Moving"
2023-08,S004,P0094,3292,152.5806,21.5755,3,"Fast Moving"
2023-08,S002,P0159,2553,118.2903,21.5825,3,"Fast Moving"
2023-08,S005,P0067,3021,139.5806,21.6434,3,"Fast Moving"
2023-08,S004,P0178,3114,143.8710,21.6444,3,"Fast Moving"
2023-08,S001,P0133,3254,149.9032,21.7073,3,"Fast Moving"
2023-08,S005,P0031,3059,140.9032,21.7099,3,"Fast Moving"
2023-08,S001,P0096,3185,146.1613,21.7910,3,"Fast Moving"
2023-08,S002,P0125,3092,141.3871,21.8690,3,"Fast Moving"
2023-08,S004,P0057,2977,136.0000,21.8897,3,"Fast Moving"
2023-08,S001,P0125,3148,143.3871,21.9546,3,"Fast Moving"
2023-08,S001,P0126,2746,125.0000,21.9680,3,"Fast Moving"
2023-08,S003,P0068,2848,129.1935,22.0444,3,"Fast Moving"
2023-08,S003,P0133,2960,134.0968,22.0736,3,"Fast Moving"
2023-09,S003,P0171,2486,141.7333,17.5400,1,"Slow Moving"
2023-09,S003,P0083,2419,135.7333,17.8217,1,"Slow Moving"
2023-09,S001,P0070,2516,141.1667,17.8229,1,"Slow Moving"
2023-09,S005,P0069,2588,145.1000,17.8360,1,"Slow Moving"
2023-09,S001,P0085,2370,131.3667,18.0411,1,"Slow Moving"
2023-09,S005,P0133,2714,150.1667,18.0733,1,"Slow Moving"
2023-09,S001,P0057,2495,137.4667,18.1499,1,"Slow Moving"
2023-09,S004,P0171,2553,140.2000,18.2097,1,"Slow Moving"
2023-09,S005,P0149,2566,140.3333,18.2850,1,"Slow Moving"
2023-09,S003,P0069,2664,145.3000,18.3345,1,"Slow Moving"
2023-09,S003,P0178,2411,131.5000,18.3346,1,"Slow Moving"
2023-09,S004,P0133,2817,153.4000,18.3638,1,"Slow Moving"
2023-09,S001,P0016,2399,130.4000,18.3972,1,"Slow Moving"
2023-09,S001,P0149,2656,144.3333,18.4018,1,"Slow Moving"
2023-09,S003,P0159,2696,146.5000,18.4027,1,"Slow Moving"
2023-09,S004,P0070,2440,132.2667,18.4476,1,"Slow Moving"
2023-09,S004,P0068,2337,126.5667,18.4646,1,"Slow Moving"
2023-09,S003,P0070,2619,140.7000,18.6141,1,"Slow Moving"
2023-09,S003,P0068,2717,145.7000,18.6479,1,"Slow Moving"
2023-09,S001,P0183,2867,153.6000,18.6654,1,"Slow Moving"
2023-09,S005,P0159,2624,140.3000,18.7028,1,"Slow Moving"
2023-09,S001,P0061,2735,146.1667,18.7115,1,"Slow Moving"
2023-09,S005,P0083,2651,141.5333,18.7306,1,"Slow Moving"
2023-09,S001,P0069,2564,136.8000,18.7427,1,"Slow Moving"
2023-09,S005,P0126,2822,150.3000,18.7758,1,"Slow Moving"
2023-09,S004,P0183,2610,138.9333,18.7860,1,"Slow Moving"
2023-09,S002,P0066,2697,143.2667,18.8250,1,"Slow Moving"
2023-09,S004,P0031,2587,137.3667,18.8328,1,"Slow Moving"
2023-09,S002,P0116,2621,139.1667,18.8335,1,"Slow Moving"
2023-09,S004,P0153,2677,141.9667,18.8565,1,"Slow Moving"
2023-09,S001,P0187,2914,154.3667,18.8771,1,"Slow Moving"
2023-09,S003,P0133,2784,147.4667,18.8788,1,"Slow Moving"
2023-09,S001,P0126,2932,154.5333,18.9733,1,"Slow Moving"
2023-09,S004,P0046,2683,141.4000,18.9745,1,"Slow Moving"
2023-09,S005,P0129,2779,146.3667,18.9866,1,"Slow Moving"
2023-09,S004,P0085,2711,142.6667,19.0023,1,"Slow Moving"
2023-09,S005,P0171,2610,137.3000,19.0095,1,"Slow Moving"
2023-09,S003,P0116,2842,149.4667,19.0143,1,"Slow Moving"
2023-09,S003,P0061,2695,141.2333,19.0819,1,"Slow Moving"
2023-09,S002,P0067,2794,146.2667,19.1021,1,"Slow Moving"
2023-09,S005,P0070,2889,151.2333,19.1029,1,"Slow Moving"
2023-09,S005,P0183,2506,131.1333,19.1103,1,"Slow Moving"
2023-09,S005,P0017,2749,143.5667,19.1479,1,"Slow Moving"
2023-09,S001,P0159,2645,138.0667,19.1574,1,"Slow Moving"
2023-09,S002,P0079,2833,147.8667,19.1592,1,"Slow Moving"
2023-09,S002,P0183,2716,141.5667,19.1853,1,"Slow Moving"
2023-09,S003,P0017,2777,144.7333,19.1870,1,"Slow Moving"
2023-09,S002,P0171,2709,141.1667,19.1901,1,"Slow Moving"
2023-09,S004,P0017,2758,143.6000,19.2061,1,"Slow Moving"
2023-09,S001,P0171,2854,148.4000,19.2318,1,"Slow Moving"
2023-09,S005,P0061,2866,148.9667,19.2392,2,"Medium Moving"
2023-09,S002,P0166,3024,157.0000,19.2611,2,"Medium Moving"
2023-09,S002,P0178,2634,136.7000,19.2685,2,"Medium Moving"
2023-09,S002,P0069,2553,132.4667,19.2728,2,"Medium Moving"
2023-09,S002,P0068,2727,141.2000,19.3130,2,"Medium Moving"
2023-09,S005,P0178,2782,143.9667,19.3239,2,"Medium Moving"
2023-09,S005,P0116,2692,139.1667,19.3437,2,"Medium Moving"
2023-09,S004,P0094,2710,140.0000,19.3571,2,"Medium Moving"
2023-09,S004,P0178,2826,145.9667,19.3606,2,"Medium Moving"
2023-09,S004,P0166,2887,148.9667,19.3802,2,"Medium Moving"
2023-09,S003,P0149,2753,142.0333,19.3828,2,"Medium Moving"
2023-09,S004,P0149,2789,143.8333,19.3905,2,"Medium Moving"
2023-09,S003,P0031,2481,127.7333,19.4233,2,"Medium Moving"
2023-09,S002,P0159,2806,144.4333,19.4276,2,"Medium Moving"
2023-09,S001,P0129,2869,147.6667,19.4289,2,"Medium Moving"
2023-09,S005,P0187,2677,137.5000,19.4691,2,"Medium Moving"
2023-09,S001,P0153,3169,162.5333,19.4975,2,"Medium Moving"
2023-09,S002,P0016,2856,146.2667,19.5260,2,"Medium Moving"
2023-09,S004,P0066,2794,143.0000,19.5385,2,"Medium Moving"
2023-09,S002,P0153,2833,144.9667,19.5424,2,"Medium Moving"
2023-09,S005,P0125,2762,141.2333,19.5563,2,"Medium Moving"
2023-09,S003,P0016,2697,137.8667,19.5624,2,"Medium Moving"
2023-09,S002,P0175,2528,129.0000,19.5969,2,"Medium Moving"
2023-09,S004,P0116,2959,150.9333,19.6047,2,"Medium Moving"
2023-09,S001,P0094,2679,136.3333,19.6504,2,"Medium Moving"
2023-09,S004,P0083,2914,148.1333,19.6715,2,"Medium Moving"
2023-09,S004,P0096,2697,137.0667,19.6766,2,"Medium Moving"
2023-09,S001,P0083,2860,145.3000,19.6834,2,"Medium Moving"
2023-09,S002,P0083,2848,144.5667,19.7003,2,"Medium Moving"
2023-09,S004,P0069,2990,151.6667,19.7143,2,"Medium Moving"
2023-09,S001,P0166,2734,138.4333,19.7496,2,"Medium Moving"
2023-09,S004,P0187,2804,141.9667,19.7511,2,"Medium Moving"
2023-09,S004,P0159,2689,135.9000,19.7866,2,"Medium Moving"
2023-09,S004,P0126,2944,148.7667,19.7894,2,"Medium Moving"
2023-09,S003,P0094,2721,137.4667,19.7939,2,"Medium Moving"
2023-09,S001,P0066,2841,143.4333,19.8071,2,"Medium Moving"
2023-09,S001,P0175,2931,147.9000,19.8174,2,"Medium Moving"
2023-09,S002,P0096,3110,156.9000,19.8215,2,"Medium Moving"
2023-09,S002,P0126,2688,135.5333,19.8328,2,"Medium Moving"
2023-09,S002,P0017,2849,143.6000,19.8398,2,"Medium Moving"
2023-09,S003,P0067,2844,143.3333,19.8419,2,"Medium Moving"
2023-09,S001,P0079,2708,136.1333,19.8923,2,"Medium Moving"
2023-09,S003,P0126,2920,146.7333,19.9000,2,"Medium Moving"
2023-09,S001,P0178,2844,142.7000,19.9299,2,"Medium Moving"
2023-09,S003,P0079,2583,129.5667,19.9357,2,"Medium Moving"
2023-09,S002,P0085,3008,150.8333,19.9425,2,"Medium Moving"
2023-09,S003,P0046,3108,155.8000,19.9487,2,"Medium Moving"
2023-09,S001,P0068,2451,122.8333,19.9539,2,"Medium Moving"
2023-09,S004,P0061,2768,138.5667,19.9759,2,"Medium Moving"
2023-09,S004,P0067,2731,136.6667,19.9829,2,"Medium Moving"
2023-09,S002,P0129,2476,123.8333,19.9946,3,"Fast Moving"
2023-09,S002,P0187,2907,145.1000,20.0345,3,"Fast Moving"
2023-09,S004,P0125,3004,149.7000,20.0668,3,"Fast Moving"
2023-09,S004,P0175,2610,129.8667,20.0975,3,"Fast Moving"
2023-09,S003,P0096,2818,139.9000,20.1430,3,"Fast Moving"
2023-09,S005,P0067,2716,134.8000,20.1484,3,"Fast Moving"
2023-09,S005,P0175,2838,140.8333,20.1515,3,"Fast Moving"
2023-09,S001,P0116,3007,149.2000,20.1542,3,"Fast Moving"
2023-09,S003,P0066,2856,141.3000,20.2123,3,"Fast Moving"
2023-09,S004,P0079,3342,165.3333,20.2137,3,"Fast Moving"
2023-09,S004,P0016,2754,135.8000,20.2798,3,"Fast Moving"
2023-09,S005,P0079,3283,161.5000,20.3282,3,"Fast Moving"
2023-09,S002,P0046,2982,146.6000,20.3411,3,"Fast Moving"
2023-09,S003,P0187,2704,132.8667,20.3512,3,"Fast Moving"
2023-09,S002,P0094,3138,154.1333,20.3590,3,"Fast Moving"
2023-09,S002,P0125,2738,134.4000,20.3720,3,"Fast Moving"
2023-09,S002,P0133,2755,135.2000,20.3772,3,"Fast Moving"
2023-09,S001,P0017,2852,139.6333,20.4249,3,"Fast Moving"
2023-09,S001,P0096,2712,132.7667,20.4268,3,"Fast Moving"
2023-09,S003,P0183,2583,126.2000,20.4675,3,"Fast Moving"
2023-09,S005,P0153,3040,148.1333,20.5221,3,"Fast Moving"
2023-09,S005,P0046,3064,149.3000,20.5224,3,"Fast Moving"
2023-09,S005,P0085,2896,140.9667,20.5439,3,"Fast Moving"
2023-09,S005,P0066,2985,145.2000,20.5579,3,"Fast Moving"
2023-09,S005,P0096,3096,150.1333,20.6217,3,"Fast Moving"
2023-09,S003,P0085,3147,152.5000,20.6361,3,"Fast Moving"
2023-09,S002,P0061,2641,127.7667,20.6705,3,"Fast Moving"
2023-09,S003,P0125,3092,149.4000,20.6961,3,"Fast Moving"
2023-09,S003,P0166,2789,134.5333,20.7309,3,"Fast Moving"
2023-09,S002,P0057,2994,143.9667,20.7965,3,"Fast Moving"
2023-09,S003,P0175,2485,119.3667,20.8182,3,"Fast Moving"
2023-09,S003,P0153,3132,150.1667,20.8568,3,"Fast Moving"
2023-09,S001,P0125,2994,143.2000,20.9078,3,"Fast Moving"
2023-09,S002,P0070,2831,135.3333,20.9187,3,"Fast Moving"
2023-09,S001,P0046,3176,151.1333,21.0146,3,"Fast Moving"
2023-09,S001,P0133,2849,135.3000,21.0569,3,"Fast Moving"
2023-09,S002,P0149,3017,143.2333,21.0635,3,"Fast Moving"
2023-09,S002,P0031,3051,144.4000,21.1288,3,"Fast Moving"
2023-09,S001,P0031,2814,133.1667,21.1314,3,"Fast Moving"
2023-09,S001,P0067,2949,139.3333,21.1651,3,"Fast Moving"
2023-09,S004,P0129,3027,142.6667,21.2173,3,"Fast Moving"
2023-09,S004,P0057,3092,145.3333,21.2752,3,"Fast Moving"
2023-09,S005,P0057,3087,144.1667,21.4127,3,"Fast Moving"
2023-09,S005,P0068,2505,115.6000,21.6696,3,"Fast Moving"
2023-09,S003,P0057,2807,129.5000,21.6757,3,"Fast Moving"
2023-09,S003,P0129,3153,144.6667,21.7949,3,"Fast Moving"
2023-09,S005,P0016,3054,140.1000,21.7987,3,"Fast Moving"
2023-09,S005,P0094,3128,143.2333,21.8385,3,"Fast Moving"
2023-09,S005,P0031,2598,118.6333,21.8994,3,"Fast Moving"
2023-09,S005,P0166,2950,134.6667,21.9059,3,"Fast Moving"
2023-10,S004,P0178,2453,138.5806,17.7009,1,"Slow Moving"
2023-10,S003,P0116,2674,146.5806,18.2425,1,"Slow Moving"
2023-10,S001,P0126,2853,153.1613,18.6274,1,"Slow Moving"
2023-10,S004,P0068,2800,149.8065,18.6908,1,"Slow Moving"
2023-10,S003,P0017,2799,149.6452,18.7042,1,"Slow Moving"
2023-10,S003,P0125,2795,149.1290,18.7422,1,"Slow Moving"
2023-10,S001,P0031,2647,140.7742,18.8032,1,"Slow Moving"
2023-10,S004,P0153,2694,142.8387,18.8604,1,"Slow Moving"
2023-10,S002,P0171,2700,142.4516,18.9538,1,"Slow Moving"
2023-10,S005,P0129,2933,154.7097,18.9581,1,"Slow Moving"
2023-10,S001,P0070,2877,151.3548,19.0083,1,"Slow Moving"
2023-10,S001,P0166,2875,151.0645,19.0316,1,"Slow Moving"
2023-10,S002,P0066,2844,149.0000,19.0872,1,"Slow Moving"
2023-10,S001,P0183,2528,132.4194,19.0909,1,"Slow Moving"
2023-10,S002,P0183,2667,139.4839,19.1205,1,"Slow Moving"
2023-10,S004,P0125,2806,146.5161,19.1515,1,"Slow Moving"
2023-10,S004,P0183,2761,144.1290,19.1564,1,"Slow Moving"
2023-10,S004,P0079,2604,135.8387,19.1698,1,"Slow Moving"
2023-10,S002,P0175,2890,150.2581,19.2336,1,"Slow Moving"
2023-10,S001,P0016,2533,131.5484,19.2553,1,"Slow Moving"
2023-10,S005,P0067,2891,149.4194,19.3482,1,"Slow Moving"
2023-10,S001,P0069,2897,149.5806,19.3675,1,"Slow Moving"
2023-10,S001,P0094,2948,152.1613,19.3742,1,"Slow Moving"
2023-10,S004,P0187,2737,141.1290,19.3936,1,"Slow Moving"
2023-10,S003,P0149,2763,141.6774,19.5020,1,"Slow Moving"
2023-10,S005,P0175,2738,140.3871,19.5032,1,"Slow Moving"
2023-10,S004,P0085,2965,151.9677,19.5107,1,"Slow Moving"
2023-10,S003,P0069,2681,137.1613,19.5463,1,"Slow Moving"
2023-10,S003,P0133,2699,137.7419,19.5946,1,"Slow Moving"
2023-10,S003,P0031,2400,122.4516,19.5996,1,"Slow Moving"
2023-10,S002,P0166,2943,150.1290,19.6031,1,"Slow Moving"
2023-10,S002,P0116,2576,131.1935,19.6351,1,"Slow Moving"
2023-10,S005,P0079,2810,142.9355,19.6592,1,"Slow Moving"
2023-10,S004,P0061,3086,156.9677,19.6601,1,"Slow Moving"
2023-10,S002,P0153,2701,137.3548,19.6644,1,"Slow Moving"
2023-10,S001,P0017,2871,145.9677,19.6687,1,"Slow Moving"
