date,store_id,product_id,inventory_level,avg_last_30_days,days_of_supply
2022-05-02,S004,P0183,134,88.3667,1.5
2022-05-07,S004,P0183,120,88.1333,1.4
2022-12-24,S004,P0183,100,81.1333,1.2
2022-12-26,S004,P0183,118,78.0333,1.5
2023-03-19,S004,P0183,125,82.7000,1.5
2023-04-05,S004,P0183,189,83.8000,2.3
2023-04-06,S004,P0183,105,83.5667,1.3
2023-05-23,S004,P0183,199,91.7000,2.2
2023-06-06,S004,P0183,134,90.9667,1.5
2023-07-06,S004,P0183,163,85.5333,1.9
2023-09-17,S004,P0183,83,83.6667,1.0
2023-12-30,S004,P0183,255,83.3667,3.1
2022-03-02,S004,P0187,145,130.1667,1.1
2022-04-11,S004,P0187,54,99.6667,0.5
2022-06-02,S004,P0187,197,98.7000,2.0
2022-06-07,S004,P0187,124,98.9667,1.3
2022-08-20,S004,P0187,160,83.0667,1.9
2022-09-11,S004,P0187,116,86.0333,1.3
2022-11-13,S004,P0187,149,103.9333,1.4
2023-02-01,S004,P0187,193,126.7667,1.5
2023-03-04,S004,P0187,161,137.8667,1.2
2023-04-14,S004,P0187,213,88.2667,2.4
2023-04-27,S004,P0187,114,91.8667,1.2
2023-05-09,S004,P0187,211,102.1333,2.1
2023-05-10,S004,P0187,164,103.3333,1.6
2022-02-11,S005,P0016,142,120.4333,1.2
2022-03-20,S005,P0016,261,108.5000,2.4
2022-05-27,S005,P0016,181,88.4333,2.0
2022-06-04,S005,P0016,136,95.1333,1.4
2022-06-19,S005,P0016,71,89.5333,0.8
2022-06-23,S005,P0016,150,88.9333,1.7
2022-08-31,S005,P0016,141,87.4667,1.6
2023-01-10,S005,P0016,295,117.6333,2.5
2023-02-05,S005,P0016,253,116.1667,2.2
2023-06-15,S005,P0016,173,96.8333,1.8
2022-03-06,S005,P0017,168,87.6333,1.9
2022-03-13,S005,P0017,110,92.3000,1.2
2022-07-23,S005,P0017,189,90.9000,2.1
2022-08-22,S005,P0017,109,86.5667,1.3
2022-09-08,S005,P0017,137,86.3000,1.6
2023-01-05,S005,P0017,159,102.3333,1.6
2023-01-06,S005,P0017,166,103.6667,1.6
2023-04-17,S005,P0017,147,96.3333,1.5
2023-06-13,S005,P0017,170,99.0667,1.7
2023-06-19,S005,P0017,200,100.0667,2.0
2023-07-02,S005,P0017,146,97.8333,1.5
2023-09-01,S005,P0017,95,89.6000,1.1
2023-09-29,S005,P0017,237,91.7667,2.6
2023-11-13,S005,P0017,152,87.2000,1.7
2022-03-04,S005,P0031,156,89.2000,1.7
2022-08-08,S005,P0031,144,83.0667,1.7
2022-09-08,S005,P0031,115,79.3333,1.4
2022-09-27,S005,P0031,111,94.9000,1.2
2022-09-30,S005,P0031,178,99.1000,1.8
2022-12-26,S005,P0031,114,85.1667,1.3
2023-01-01,S005,P0031,159,84.3667,1.9
2023-03-09,S005,P0031,79,85.1000,0.9
2023-04-13,S005,P0031,82,93.6667,0.9
2023-04-17,S005,P0031,118,90.8000,1.3
2023-04-30,S005,P0031,133,96.6667,1.4
2023-05-25,S005,P0031,156,106.6667,1.5
2023-08-09,S005,P0031,103,93.1667,1.1
2023-08-15,S005,P0031,128,90.8667,1.4
2023-10-13,S005,P0031,107,97.7000,1.1
2023-12-11,S005,P0031,83,98.8000,0.8
2022-02-04,S005,P0046,149,129.9000,1.1
2022-02-13,S005,P0046,93,117.1333,0.8
2022-03-27,S005,P0046,114,93.4333,1.2
2022-07-22,S005,P0046,109,99.8000,1.1
2022-08-17,S005,P0046,194,105.4333,1.8
2023-03-17,S005,P0046,175,98.7000,1.8
2023-05-02,S005,P0046,113,87.8333,1.3
2023-05-20,S005,P0046,95,84.4667,1.1
2022-02-07,S005,P0057,223,112.8667,2.0
2022-09-15,S005,P0057,135,93.5000,1.4
2022-11-28,S005,P0057,97,133.4667,0.7
2023-01-22,S005,P0057,205,130.6667,1.6
2023-02-05,S005,P0057,154,141.4333,1.1
2023-06-03,S005,P0057,79,105.7333,0.7
2022-01-28,S005,P0061,184,127.4286,1.4
2022-02-27,S005,P0061,143,135.7333,1.1
2022-03-24,S005,P0061,187,105.5667,1.8
2022-04-10,S005,P0061,190,89.8667,2.1
2022-07-20,S005,P0061,120,97.1667,1.2
2022-07-30,S005,P0061,196,95.3667,2.1
2022-08-12,S005,P0061,119,102.2667,1.2
2022-10-23,S005,P0061,227,99.9000,2.3
2022-12-04,S005,P0061,111,121.2333,0.9
2022-12-10,S005,P0061,52,120.8000,0.4
2023-03-17,S005,P0061,185,117.7333,1.6
2023-04-17,S005,P0061,27,98.5333,0.3
2023-07-25,S005,P0061,177,103.6333,1.7
2023-09-01,S005,P0061,76,96.9000,0.8
2023-09-11,S005,P0061,205,99.8000,2.1
2022-05-12,S005,P0066,248,99.1333,2.5
2022-05-24,S005,P0066,136,97.2000,1.4
2022-07-07,S005,P0066,144,85.1667,1.7
2022-08-02,S005,P0066,175,94.0333,1.9
2022-08-25,S005,P0066,113,99.2667,1.1
2022-09-24,S005,P0066,222,97.1667,2.3
2022-11-01,S005,P0066,183,91.7000,2.0
2023-04-09,S005,P0066,189,88.6000,2.1
2023-05-29,S005,P0066,87,84.7333,1.0
2023-08-30,S005,P0066,86,98.9667,0.9
2022-03-03,S005,P0067,110,98.6667,1.1
2022-03-24,S005,P0067,120,96.1333,1.2
2023-01-09,S005,P0067,136,95.8667,1.4
2023-01-11,S005,P0067,120,97.7333,1.2
2023-03-10,S005,P0067,191,92.6667,2.1
2023-05-25,S005,P0067,106,84.1000,1.3
2023-08-21,S005,P0067,181,105.1333,1.7
2023-09-23,S005,P0067,143,88.1333,1.6
2023-10-16,S005,P0067,97,93.9333,1.0
2023-10-22,S005,P0067,169,93.1333,1.8
2022-02-27,S005,P0068,180,89.2000,2.0
2022-03-02,S005,P0068,102,89.3000,1.1
2022-04-22,S005,P0068,80,85.6333,0.9
2022-06-23,S005,P0068,191,80.5333,2.4
2022-07-06,S005,P0068,84,89.3333,0.9
2022-07-11,S005,P0068,27,87.5667,0.3
2022-09-04,S005,P0068,114,86.6333,1.3
2022-12-26,S005,P0068,88,85.3000,1.0
2023-02-11,S005,P0068,160,92.6333,1.7
2023-03-07,S005,P0068,159,90.3333,1.8
2023-07-18,S005,P0068,177,92.7333,1.9
2023-07-21,S005,P0068,135,93.1000,1.5
2023-07-25,S005,P0068,54,92.4333,0.6
2023-08-10,S005,P0068,188,93.7333,2.0
2023-08-14,S005,P0068,169,91.2333,1.9
2023-12-07,S005,P0068,162,83.2667,1.9
2023-12-14,S005,P0068,125,93.4333,1.3
2022-04-14,S005,P0069,226,92.9333,2.4
2022-05-23,S005,P0069,132,108.6000,1.2
2022-07-08,S005,P0069,189,89.4333,2.1
2022-12-04,S005,P0069,154,131.5667,1.2
2023-08-09,S005,P0069,91,94.7000,1.0
2023-08-22,S005,P0069,115,88.1000,1.3
2023-08-31,S005,P0069,184,89.2333,2.1
2023-10-31,S005,P0069,61,85.6000,0.7
2023-11-18,S005,P0069,299,115.1333,2.6
2022-02-09,S005,P0070,162,78.2333,2.1
2022-09-10,S005,P0070,152,83.7000,1.8
2022-11-20,S005,P0070,111,95.1333,1.2
2023-06-12,S005,P0070,89,89.7333,1.0
2023-08-09,S005,P0070,163,97.6667,1.7
2023-12-12,S005,P0070,126,76.2333,1.7
2022-03-15,S005,P0079,127,97.1333,1.3
2022-04-24,S005,P0079,164,99.2333,1.7
2022-06-01,S005,P0079,141,91.1667,1.5
2022-06-07,S005,P0079,77,93.1333,0.8
2023-03-24,S005,P0079,150,90.3667,1.7
2023-05-07,S005,P0079,122,97.3667,1.3
2023-05-20,S005,P0079,213,98.5000,2.2
2023-06-23,S005,P0079,77,94.9667,0.8
2023-10-05,S005,P0079,123,106.6667,1.2
2023-10-08,S005,P0079,97,106.5333,0.9
2023-10-21,S005,P0079,149,97.9667,1.5
2023-10-23,S005,P0079,159,95.5333,1.7
2023-11-25,S005,P0079,77,90.1333,0.9
2022-02-27,S005,P0083,95,100.6333,0.9
2022-03-07,S005,P0083,102,99.9000,1.0
2022-03-13,S005,P0083,100,100.1667,1.0
2022-04-18,S005,P0083,148,98.6333,1.5
2022-07-20,S005,P0083,81,82.5000,1.0
2022-07-30,S005,P0083,97,87.6667,1.1
2022-11-07,S005,P0083,109,88.4000,1.2
2023-01-17,S005,P0083,126,93.0333,1.4
2023-02-07,S005,P0083,279,101.5667,2.7
2023-05-19,S005,P0083,154,95.2000,1.6
2023-06-09,S005,P0083,166,90.5333,1.8
2023-06-21,S005,P0083,182,100.7333,1.8
2023-07-09,S005,P0083,175,96.3333,1.8
2023-10-17,S005,P0083,123,85.5000,1.4
2022-03-14,S005,P0085,100,91.6000,1.1
2022-03-21,S005,P0085,164,90.5667,1.8
2022-03-31,S005,P0085,188,90.2000,2.1
2022-06-14,S005,P0085,100,91.9333,1.1
2022-07-01,S005,P0085,105,91.3333,1.1
2022-07-19,S005,P0085,90,77.6000,1.2
2022-09-07,S005,P0085,122,74.1333,1.6
2022-09-30,S005,P0085,185,82.0667,2.3
2023-04-25,S005,P0085,203,92.0667,2.2
2023-12-24,S005,P0085,178,91.0667,2.0
2022-03-03,S005,P0094,71,94.1667,0.8
2022-04-10,S005,P0094,74,86.6667,0.9
2022-06-03,S005,P0094,215,104.6333,2.1
2022-06-14,S005,P0094,203,104.1667,1.9
2022-08-25,S005,P0094,141,103.0667,1.4
2022-10-31,S005,P0094,161,97.1000,1.7
2022-12-14,S005,P0094,177,83.8333,2.1
2022-12-16,S005,P0094,175,86.2667,2.0
2022-12-24,S005,P0094,183,88.3000,2.1
2023-03-29,S005,P0094,87,103.1667,0.8
2023-05-16,S005,P0094,91,110.3000,0.8
2023-06-20,S005,P0094,113,132.8000,0.9
2023-06-24,S005,P0094,299,133.7667,2.2
2023-07-19,S005,P0094,104,122.7000,0.8
2023-10-05,S005,P0094,153,99.0667,1.5
2023-11-27,S005,P0094,166,92.1000,1.8
2022-03-27,S005,P0096,111,95.5000,1.2
2022-05-30,S005,P0096,163,81.3333,2.0
2022-08-03,S005,P0096,177,89.3333,2.0
2022-08-20,S005,P0096,180,95.2333,1.9
2022-09-08,S005,P0096,119,96.2667,1.2
2022-09-25,S005,P0096,195,94.2333,2.1
2022-10-25,S005,P0096,171,97.5667,1.8
2022-11-10,S005,P0096,101,88.1667,1.1
2022-11-19,S005,P0096,101,85.5000,1.2
2023-01-16,S005,P0096,192,93.1000,2.1
2023-04-14,S005,P0096,165,99.4667,1.7
2023-07-31,S005,P0096,192,94.4333,2.0
2023-08-13,S005,P0096,181,99.1000,1.8
2022-04-20,S005,P0116,227,91.2000,2.5
2022-08-11,S005,P0116,139,91.6667,1.5
2022-08-24,S005,P0116,189,94.3333,2.0
2023-10-01,S005,P0116,238,89.0667,2.7
2023-11-19,S005,P0116,130,98.7000,1.3
2023-12-10,S005,P0116,206,98.1000,2.1
2023-12-18,S005,P0116,156,96.2667,1.6
2022-02-01,S005,P0125,140,135.5000,1.0
2022-03-08,S005,P0125,199,109.9667,1.8
2022-05-03,S005,P0125,159,87.8000,1.8
2022-06-16,S005,P0125,126,82.2000,1.5
2022-07-24,S005,P0125,174,84.5333,2.1
2022-10-03,S005,P0125,119,85.5667,1.4
2023-04-26,S005,P0125,128,89.7333,1.4
2023-05-22,S005,P0125,165,100.5667,1.6
2023-12-30,S005,P0125,119,129.9333,0.9
2022-04-06,S005,P0126,80,85.4000,0.9
2022-04-10,S005,P0126,131,88.5667,1.5
2022-06-02,S005,P0126,112,95.6000,1.2
2022-06-29,S005,P0126,72,92.0000,0.8
2022-10-08,S005,P0126,184,94.3667,1.9
2023-01-31,S005,P0126,199,119.0333,1.7
2023-02-17,S005,P0126,198,130.0667,1.5
2023-05-04,S005,P0126,106,98.3333,1.1
2023-07-09,S005,P0126,207,93.4000,2.2
2023-08-02,S005,P0126,192,95.8667,2.0
2023-09-09,S005,P0126,120,87.8667,1.4
2023-10-19,S005,P0126,149,89.9000,1.7
2022-02-25,S005,P0129,106,90.1000,1.2
2022-03-02,S005,P0129,114,92.5333,1.2
2022-03-04,S005,P0129,156,95.2000,1.6
2022-03-14,S005,P0129,122,106.6333,1.1
2022-07-07,S005,P0129,128,96.9333,1.3
2022-07-31,S005,P0129,98,90.2667,1.1
2022-08-06,S005,P0129,236,90.2667,2.6
2022-08-07,S005,P0129,135,88.1333,1.5
2022-09-18,S005,P0129,216,91.0000,2.4
2023-01-17,S005,P0129,87,102.6667,0.8
2023-03-21,S005,P0129,104,87.7667,1.2
2023-06-18,S005,P0129,130,96.3000,1.3
2023-07-24,S005,P0129,157,94.4667,1.7
2023-12-24,S005,P0129,144,102.6667,1.4
2022-07-22,S005,P0133,113,89.1667,1.3
2022-09-14,S005,P0133,167,88.5667,1.9
2022-09-19,S005,P0133,147,89.5333,1.6
2022-09-22,S005,P0133,216,87.7000,2.5
2022-10-28,S005,P0133,238,95.5000,2.5
2022-10-30,S005,P0133,123,98.1000,1.3
2023-03-01,S005,P0133,208,129.2333,1.6
2023-03-31,S005,P0133,67,94.7000,0.7
2023-04-03,S005,P0133,123,95.4667,1.3
2023-06-01,S005,P0133,98,100.8667,1.0
2023-08-03,S005,P0133,123,91.6667,1.3
2022-03-05,S005,P0149,125,99.5000,1.3
2022-03-06,S005,P0149,107,98.5000,1.1
2022-03-07,S005,P0149,178,97.3000,1.8
2022-04-16,S005,P0149,114,87.4333,1.3
2022-07-28,S005,P0149,131,84.1000,1.6
2022-10-03,S005,P0149,161,104.3333,1.5
2022-11-09,S005,P0149,157,90.0667,1.7
2022-11-11,S005,P0149,136,89.7000,1.5
2022-11-20,S005,P0149,208,89.3000,2.3
2023-02-12,S005,P0149,103,80.8667,1.3
2023-03-18,S005,P0149,279,87.9000,3.2
2023-05-26,S005,P0149,148,101.6333,1.5
2023-07-30,S005,P0149,149,92.7667,1.6
2023-08-26,S005,P0149,231,86.2000,2.7
2023-10-15,S005,P0149,148,94.9667,1.6
2023-10-26,S005,P0149,126,90.9000,1.4
2022-05-15,S005,P0153,153,95.5333,1.6
2023-05-13,S005,P0153,134,97.3000,1.4
2023-09-11,S005,P0153,129,104.9667,1.2
2023-11-20,S005,P0153,126,111.0667,1.1
2023-12-05,S005,P0153,181,98.2000,1.8
2023-12-18,S005,P0153,83,91.7333,0.9
2022-02-19,S005,P0159,107,81.5667,1.3
2022-04-09,S005,P0159,206,77.2667,2.7
2022-06-23,S005,P0159,154,96.5667,1.6
2022-12-25,S005,P0159,203,84.7667,2.4
2023-01-04,S005,P0159,72,80.4667,0.9
2023-05-20,S005,P0159,144,85.6333,1.7
2023-07-11,S005,P0159,105,83.9333,1.3
2023-07-14,S005,P0159,158,80.6667,2.0
2023-11-28,S005,P0159,122,86.0333,1.4
2022-02-06,S005,P0166,90,85.7333,1.0
2022-05-27,S005,P0166,294,109.6667,2.7
2022-06-08,S005,P0166,124,118.3333,1.0
2022-07-02,S005,P0166,48,113.5333,0.4
2022-08-15,S005,P0166,121,106.1333,1.1
2022-09-22,S005,P0166,202,94.1667,2.1
2022-11-07,S005,P0166,142,93.5000,1.5
2022-11-16,S005,P0166,106,99.0667,1.1
2022-11-28,S005,P0166,132,96.3667,1.4
2022-12-09,S005,P0166,89,94.8000,0.9
2022-12-13,S005,P0166,169,94.0333,1.8
2023-02-18,S005,P0166,85,95.7000,0.9
2023-04-19,S005,P0166,142,100.6667,1.4
2023-05-03,S005,P0166,230,103.5667,2.2
2023-08-12,S005,P0166,184,121.0000,1.5
2023-08-15,S005,P0166,134,120.8667,1.1
2023-09-19,S005,P0166,110,99.5667,1.1
2023-10-06,S005,P0166,82,92.1000,0.9
2023-12-28,S005,P0166,140,93.0667,1.5
2022-05-06,S005,P0171,140,82.2000,1.7
2022-05-08,S005,P0171,112,81.6667,1.4
2022-05-11,S005,P0171,119,84.0667,1.4
2022-06-27,S005,P0171,148,86.5333,1.7
2022-07-12,S005,P0171,112,81.3000,1.4
2023-03-18,S005,P0171,108,89.6000,1.2
2023-04-13,S005,P0171,145,84.4667,1.7
2023-04-16,S005,P0171,157,85.7667,1.8
2023-05-22,S005,P0171,316,95.3000,3.3
2023-06-13,S005,P0171,231,94.8000,2.4
2023-07-01,S005,P0171,118,89.7667,1.3
2022-02-15,S005,P0175,239,89.2000,2.7
2022-02-21,S005,P0175,65,83.1667,0.8
2022-02-22,S005,P0175,158,84.1667,1.9
2022-03-14,S005,P0175,59,88.5333,0.7
2022-04-15,S005,P0175,131,88.0333,1.5
2022-05-07,S005,P0175,103,99.4000,1.0
2022-08-27,S005,P0175,109,89.9333,1.2
2023-01-15,S005,P0175,59,88.1000,0.7
2023-04-23,S005,P0175,242,98.7333,2.5
2023-05-17,S005,P0175,217,96.6333,2.2
2023-07-05,S005,P0175,128,95.9333,1.3
2023-08-17,S005,P0175,134,84.3667,1.6
2023-08-29,S005,P0175,88,77.1667,1.1
2023-09-24,S005,P0175,120,91.5667,1.3
2023-10-26,S005,P0175,64,87.6000,0.7
2022-05-26,S005,P0178,78,96.4000,0.8
2022-06-07,S005,P0178,120,105.1333,1.1
2022-09-11,S005,P0178,107,94.7000,1.1
2022-09-16,S005,P0178,124,100.9000,1.2
2023-04-26,S005,P0178,144,108.5333,1.3
2023-06-11,S005,P0178,164,93.9000,1.7
2023-07-25,S005,P0178,171,92.5667,1.8
2022-02-14,S005,P0183,192,87.3000,2.2
2022-03-02,S005,P0183,174,87.1333,2.0
2022-03-11,S005,P0183,105,98.2000,1.1
2022-03-25,S005,P0183,148,95.7667,1.5
2022-05-22,S005,P0183,186,89.8333,2.1
2022-06-20,S005,P0183,45,87.7000,0.5
2022-12-14,S005,P0183,174,87.3000,2.0
2023-01-14,S005,P0183,165,95.8667,1.7
2023-03-04,S005,P0183,189,92.6000,2.0
2023-05-05,S005,P0183,183,89.6667,2.0
2023-09-11,S005,P0183,49,89.8333,0.5
2023-10-28,S005,P0183,74,79.3333,0.9
2022-03-29,S005,P0187,67,95.5333,0.7
2022-04-10,S005,P0187,144,89.6000,1.6
2022-04-26,S005,P0187,158,90.8333,1.7
2022-07-03,S005,P0187,81,92.2667,0.9
2022-09-19,S005,P0187,197,86.3667,2.3
2022-10-30,S005,P0187,158,90.8000,1.7
2023-01-21,S005,P0187,275,126.1667,2.2
2023-02-24,S005,P0187,192,132.7667,1.4
2023-03-01,S005,P0187,133,132.9333,1.0
2023-03-20,S005,P0187,145,106.4333,1.4
2023-04-26,S005,P0187,159,82.8667,1.9
2023-05-14,S005,P0187,170,81.9000,2.1
2023-09-09,S005,P0187,145,97.1000,1.5
2023-10-10,S005,P0187,172,88.0667,2.0
2022-02-06,S001,P0016,155,129.5333,1.2
2022-02-27,S001,P0016,117,117.9667,1.0
2022-05-14,S001,P0016,226,90.6333,2.5
2022-06-07,S001,P0016,157,93.6667,1.7
2022-11-15,S001,P0016,110,112.7667,1.0
2023-02-23,S001,P0016,247,131.9000,1.9
2023-05-04,S001,P0016,137,88.1667,1.6
2023-05-06,S001,P0016,115,91.3333,1.3
2023-05-24,S001,P0016,176,91.9333,1.9
2023-06-11,S001,P0016,115,101.1333,1.1
2023-06-29,S001,P0016,34,102.5000,0.3
2023-08-02,S001,P0016,170,92.8000,1.8
2023-09-02,S001,P0016,127,89.5667,1.4
2023-11-28,S001,P0016,144,125.2000,1.2
2022-02-28,S001,P0017,76,93.7333,0.8
2022-05-08,S001,P0017,153,94.7000,1.6
2022-05-12,S001,P0017,124,92.4667,1.3
2022-05-20,S001,P0017,112,89.3000,1.3
2022-07-16,S001,P0017,46,85.0333,0.5
2022-09-10,S001,P0017,184,95.9667,1.9
2023-03-11,S001,P0017,241,91.5333,2.6
2023-04-18,S001,P0017,92,90.4000,1.0
2023-06-02,S001,P0017,146,93.8667,1.6
2023-07-10,S001,P0017,179,82.5667,2.2
2022-02-04,S001,P0031,86,93.3000,0.9
2022-02-20,S001,P0031,169,88.4000,1.9
2022-04-16,S001,P0031,199,92.8000,2.1
2022-06-11,S001,P0031,104,86.3000,1.2
2022-07-22,S001,P0031,70,78.1333,0.9
2022-09-23,S001,P0031,60,73.5333,0.8
2022-09-26,S001,P0031,97,71.2667,1.4
2023-09-06,S001,P0031,115,97.6000,1.2
2023-10-13,S001,P0031,118,95.3000,1.2
2023-11-18,S001,P0031,165,82.4667,2.0
2022-03-30,S001,P0046,89,84.0667,1.1
2022-04-26,S001,P0046,107,96.4333,1.1
2022-08-25,S001,P0046,90,97.8333,0.9
2022-10-21,S001,P0046,135,93.7000,1.4
2022-11-16,S001,P0046,154,108.5333,1.4
2023-02-05,S001,P0046,208,141.2333,1.5
2023-03-19,S001,P0046,182,107.9667,1.7
2023-06-23,S001,P0046,164,94.5667,1.7
2023-06-25,S001,P0046,153,93.1333,1.6
2023-07-10,S001,P0046,222,90.7000,2.4
2023-10-30,S001,P0046,201,94.4333,2.1
2022-04-04,S001,P0057,159,88.2000,1.8
2022-05-26,S001,P0057,88,97.2667,0.9
2022-07-20,S001,P0057,197,87.1333,2.3
2022-08-30,S001,P0057,178,106.9000,1.7
2022-09-01,S001,P0057,229,104.7667,2.2
2023-10-03,S001,P0057,118,83.9333,1.4
2022-02-08,S001,P0061,180,123.7000,1.5
2022-04-06,S001,P0061,183,97.3667,1.9
2022-06-19,S001,P0061,247,96.1667,2.6
2022-07-09,S001,P0061,176,89.0000,2.0
2022-09-28,S001,P0061,160,86.4000,1.9
2023-01-06,S001,P0061,214,127.4000,1.7
2023-02-20,S001,P0061,193,129.1667,1.5
2023-03-11,S001,P0061,165,119.8667,1.4
2023-07-21,S001,P0061,180,100.3333,1.8
2023-08-02,S001,P0061,104,95.9333,1.1
2022-02-19,S001,P0066,226,132.4000,1.7
2022-06-06,S001,P0066,141,85.7333,1.6
2022-07-09,S001,P0066,181,94.7667,1.9
2022-08-03,S001,P0066,220,96.4000,2.3
2022-11-29,S001,P0066,275,126.6000,2.2
2023-02-17,S001,P0066,131,147.3333,0.9
2023-03-16,S001,P0066,219,122.6000,1.8
2023-03-30,S001,P0066,141,100.1000,1.4
2023-05-04,S001,P0066,140,94.1000,1.5
2022-03-13,S001,P0067,47,96.5333,0.5
2022-04-13,S001,P0067,161,86.5333,1.9
2022-04-15,S001,P0067,112,87.4667,1.3
2022-05-18,S001,P0067,147,91.3667,1.6
2022-07-15,S001,P0067,143,93.6333,1.5
2022-08-16,S001,P0067,117,98.6667,1.2
2022-10-05,S001,P0067,211,96.3000,2.2
2023-04-30,S001,P0067,157,90.5000,1.7
2023-07-19,S001,P0067,147,90.0667,1.6
2023-10-01,S001,P0067,99,98.7667,1.0
2023-12-30,S001,P0067,207,99.3667,2.1
2022-02-28,S001,P0068,93,94.4667,1.0
2022-03-10,S001,P0068,95,86.0667,1.1
2022-03-23,S001,P0068,146,81.0667,1.8
2022-07-15,S001,P0068,83,84.2667,1.0
2022-09-12,S001,P0068,114,77.7000,1.5
2022-09-23,S001,P0068,53,82.1333,0.6
2022-12-02,S001,P0068,79,85.8333,0.9
2023-02-05,S001,P0068,130,83.7667,1.6
2023-06-05,S001,P0068,114,96.0000,1.2
2023-07-19,S001,P0068,166,86.5333,1.9
2023-11-19,S001,P0068,130,91.3333,1.4
2022-06-13,S001,P0069,58,81.7667,0.7
2022-08-05,S001,P0069,240,84.5667,2.8
2022-11-02,S001,P0069,255,93.8667,2.7
2022-12-29,S001,P0069,159,132.8333,1.2
2023-05-26,S001,P0069,142,81.5000,1.7
2023-06-06,S001,P0069,77,84.1333,0.9
2022-02-20,S001,P0070,123,85.3667,1.4
2022-05-26,S001,P0070,133,85.9333,1.5
2022-06-25,S001,P0070,154,90.7333,1.7
2022-08-14,S001,P0070,97,88.7333,1.1
2022-09-09,S001,P0070,149,85.0333,1.8
2022-09-14,S001,P0070,132,79.8333,1.7
2022-09-15,S001,P0070,230,82.9667,2.8
2022-09-22,S001,P0070,105,82.2667,1.3
2022-02-01,S001,P0079,167,89.4333,1.9
2022-02-09,S001,P0079,90,94.1667,1.0
2022-03-31,S001,P0079,154,91.4333,1.7
2022-04-27,S001,P0079,89,97.2667,0.9
2022-05-04,S001,P0079,64,96.0333,0.7
2022-06-14,S001,P0079,137,86.2667,1.6
2022-08-29,S001,P0079,128,100.5667,1.3
2022-10-27,S001,P0079,123,95.8667,1.3
2023-04-24,S001,P0079,149,93.5000,1.6
2023-07-13,S001,P0079,177,93.2000,1.9
2023-07-19,S001,P0079,206,90.3000,2.3
2022-04-21,S001,P0083,141,94.0667,1.5
2022-05-29,S001,P0083,91,91.2667,1.0
2022-06-01,S001,P0083,141,89.7667,1.6
2023-02-15,S001,P0083,124,93.1667,1.3
2023-03-28,S001,P0083,307,92.2000,3.3
2023-05-20,S001,P0083,209,89.6333,2.3
2023-05-28,S001,P0083,62,88.6333,0.7
2023-05-29,S001,P0083,121,88.6667,1.4
2023-11-12,S001,P0083,66,90.4000,0.7
2022-02-10,S001,P0085,181,92.7000,2.0
2022-04-16,S001,P0085,200,89.0333,2.2
2022-06-24,S001,P0085,230,95.2667,2.4
2022-06-25,S001,P0085,187,96.0667,1.9
2022-08-06,S001,P0085,139,100.8333,1.4
2023-02-02,S001,P0085,65,88.7333,0.7
2023-04-28,S001,P0085,86,87.1667,1.0
2023-04-29,S001,P0085,180,88.1333,2.0
2023-12-19,S001,P0085,102,93.3667,1.1
2022-04-08,S001,P0094,155,100.8667,1.5
2022-07-02,S001,P0094,106,111.2667,1.0
2022-08-14,S001,P0094,158,119.8333,1.3
2022-11-24,S001,P0094,219,88.4667,2.5
2022-12-18,S001,P0094,43,82.9333,0.5
2023-02-13,S001,P0094,77,92.7667,0.8
2023-03-12,S001,P0094,203,101.7667,2.0
2023-08-28,S001,P0094,51,86.7667,0.6
2023-10-05,S001,P0094,94,89.9333,1.0
2023-11-17,S001,P0094,145,97.7333,1.5
2022-06-29,S001,P0096,131,82.6000,1.6
2022-10-11,S001,P0096,178,85.9000,2.1
2023-01-03,S001,P0096,160,96.2333,1.7
2023-02-20,S001,P0096,29,91.1000,0.3
2023-03-10,S001,P0096,115,103.3333,1.1
2023-09-14,S001,P0096,101,94.9667,1.1
2023-09-23,S001,P0096,90,91.1333,1.0
2023-10-06,S001,P0096,168,87.3000,1.9
2023-10-19,S001,P0096,108,94.7333,1.1
2023-10-29,S001,P0096,116,97.0000,1.2
2023-11-09,S001,P0096,120,94.5333,1.3
2023-12-09,S001,P0096,190,96.9333,2.0
2022-10-01,S001,P0116,229,100.2333,2.3
2022-11-09,S001,P0116,144,92.5667,1.6
2023-03-09,S001,P0116,165,92.4333,1.8
2023-06-06,S001,P0116,66,96.1333,0.7
2023-10-21,S001,P0116,183,101.9000,1.8
2023-10-24,S001,P0116,229,105.4000,2.2
2022-01-27,S001,P0125,122,133.8148,0.9
2022-02-21,S001,P0125,196,129.3667,1.5
2022-03-21,S001,P0125,172,105.4000,1.6
2022-04-27,S001,P0125,130,94.1000,1.4
2022-06-28,S001,P0125,153,91.7667,1.7
2022-07-17,S001,P0125,165,91.0333,1.8
2022-09-03,S001,P0125,116,99.5667,1.2
2023-03-01,S001,P0125,102,133.8000,0.8
2023-06-02,S001,P0125,128,91.6667,1.4
2023-07-09,S001,P0125,153,91.2667,1.7
2023-09-28,S001,P0125,52,97.8333,0.5
2023-10-08,S001,P0125,197,103.1333,1.9
2023-12-23,S001,P0125,175,130.9667,1.3
2022-02-08,S001,P0126,150,124.3333,1.2
2022-04-28,S001,P0126,165,93.9000,1.8
2022-08-24,S001,P0126,210,96.9333,2.2
2023-03-28,S001,P0126,143,87.2667,1.6
2023-04-29,S001,P0126,164,101.1667,1.6
2023-06-08,S001,P0126,144,91.6667,1.6
2023-07-22,S001,P0126,156,95.1667,1.6
2023-09-23,S001,P0126,87,91.9000,0.9
